temperature,rainfall,humidity,yeild_apples
43.00,59.00,60.00,2770.00
30.00,51.00,61.00,2435.00
48.00,80.00,42.00,2922.00
80.00,66.00,38.00,3114.00
73.00,88.00,57.00,3721.00
42.00,53.00,74.00,2884.00
35.00,40.00,61.00,2317.00
26.00,87.00,36.00,2594.00
96.00,95.00,34.00,3824.00
41.00,58.00,84.00,3128.00
99.00,45.00,56.00,3346.00
80.00,54.00,75.00,3527.00
32.00,81.00,38.00,2616.00
65.00,33.00,77.00,2943.00
47.00,83.00,26.00,2688.00
28.00,62.00,40.00,2244.00
59.00,97.00,88.00,4186.00
30.00,89.00,29.00,2575.00
25.00,23.00,56.00,1766.00
44.00,55.00,74.00,2952.00
72.00,99.00,92.00,4498.00
100.00,49.00,48.00,3298.00
96.00,87.00,46.00,3884.00
22.00,80.00,47.00,2591.00
46.00,49.00,37.00,2247.00
58.00,20.00,65.00,2393.00
32.00,77.00,87.00,3377.00
39.00,20.00,93.00,2565.00
38.00,22.00,97.00,2653.00
89.00,79.00,88.00,4342.00
69.00,90.00,67.00,3863.00
84.00,89.00,79.00,4289.00
27.00,79.00,100.00,3554.00
66.00,88.00,52.00,3524.00
45.00,37.00,25.00,1811.00
49.00,58.00,40.00,2508.00
51.00,100.00,98.00,4282.00
91.00,46.00,79.00,3627.00
32.00,88.00,93.00,3677.00
83.00,97.00,89.00,4587.00
79.00,93.00,26.00,3380.00
51.00,98.00,20.00,2920.00
27.00,27.00,46.00,1700.00
42.00,87.00,77.00,3547.00
35.00,95.00,46.00,3052.00
89.00,40.00,67.00,3283.00
37.00,42.00,47.00,2147.00
35.00,77.00,51.00,2813.00
42.00,40.00,64.00,2480.00
28.00,64.00,35.00,2195.00
100.00,89.00,94.00,4800.00
96.00,58.00,52.00,3464.00
82.00,55.00,33.00,2863.00
37.00,71.00,77.00,3179.00
68.00,65.00,41.00,2955.00
92.00,88.00,59.00,4059.00
88.00,85.00,58.00,3924.00
35.00,35.00,62.00,2244.00
99.00,21.00,88.00,3458.00
93.00,29.00,88.00,3506.00
49.00,87.00,63.00,3421.00
93.00,99.00,77.00,4579.00
40.00,83.00,41.00,2831.00
57.00,60.00,74.00,3250.00
82.00,66.00,63.00,3571.00
60.00,62.00,27.00,2535.00
63.00,96.00,71.00,3943.00
95.00,47.00,65.00,3471.00
29.00,88.00,28.00,2524.00
95.00,72.00,59.00,3819.00
65.00,96.00,79.00,4111.00
37.00,22.00,26.00,1430.00
40.00,38.00,37.00,1953.00
98.00,36.00,48.00,3032.00
51.00,28.00,71.00,2527.00
76.00,80.00,69.00,3829.00
41.00,88.00,30.00,2750.00
88.00,87.00,27.00,3433.00
55.00,36.00,56.00,2480.00
89.00,32.00,63.00,3071.00
44.00,59.00,68.00,2922.00
85.00,83.00,69.00,4027.00
36.00,93.00,55.00,3185.00
22.00,37.00,73.00,2259.00
70.00,84.00,77.00,3941.00
43.00,54.00,51.00,2527.00
67.00,21.00,86.00,2912.00
98.00,43.00,50.00,3192.00
68.00,40.00,84.00,3236.00
38.00,94.00,82.00,3694.00
35.00,81.00,27.00,2477.00
56.00,79.00,52.00,3202.00
64.00,37.00,58.00,2676.00
52.00,93.00,94.00,4104.00
54.00,48.00,96.00,3360.00
81.00,56.00,85.00,3749.00
30.00,55.00,27.00,1929.00
76.00,81.00,92.00,4238.00
75.00,72.00,89.00,4009.00
33.00,27.00,79.00,2357.00
89.00,81.00,21.00,3239.00
47.00,22.00,70.00,2338.00
22.00,29.00,20.00,1214.00
48.00,37.00,51.00,2301.00
45.00,46.00,42.00,2262.00
26.00,31.00,78.00,2300.00
28.00,44.00,34.00,1818.00
84.00,82.00,63.00,3891.00
71.00,45.00,98.00,3612.00
83.00,68.00,98.00,4218.00
45.00,48.00,31.00,2111.00
68.00,37.00,46.00,2536.00
66.00,94.00,98.00,4414.00
48.00,35.00,20.00,1738.00
39.00,97.00,85.00,3815.00
27.00,55.00,92.00,2986.00
58.00,45.00,87.00,3217.00
99.00,64.00,21.00,3093.00
36.00,55.00,65.00,2671.00
65.00,37.00,66.00,2828.00
46.00,89.00,61.00,3375.00
20.00,90.00,82.00,3334.00
73.00,21.00,30.00,2056.00
60.00,52.00,71.00,3103.00
43.00,86.00,62.00,3290.00
80.00,79.00,80.00,4062.00
59.00,42.00,21.00,2057.00
41.00,52.00,87.00,3071.00
67.00,91.00,52.00,3594.00
69.00,39.00,55.00,2741.00
69.00,62.00,95.00,3835.00
45.00,64.00,67.00,3011.00
60.00,26.00,64.00,2516.00
68.00,33.00,58.00,2668.00
96.00,21.00,73.00,3155.00
71.00,38.00,86.00,3282.00
96.00,34.00,68.00,3304.00
97.00,28.00,31.00,2583.00
39.00,50.00,34.00,2102.00
95.00,92.00,89.00,4689.00
89.00,22.00,73.00,3061.00
72.00,78.00,95.00,4171.00
80.00,42.00,46.00,2818.00
28.00,74.00,40.00,2460.00
83.00,31.00,83.00,3297.00
69.00,77.00,97.00,4139.00
76.00,46.00,40.00,2724.00
33.00,53.00,38.00,2128.00
29.00,84.00,79.00,3319.00
54.00,35.00,89.00,3007.00
32.00,38.00,37.00,1825.00
61.00,40.00,91.00,3243.00
75.00,27.00,92.00,3250.00
80.00,49.00,92.00,3726.00
90.00,65.00,35.00,3205.00
46.00,77.00,97.00,3771.00
95.00,40.00,61.00,3277.00
39.00,80.00,99.00,3747.00
62.00,29.00,77.00,2823.00
96.00,55.00,80.00,3886.00
45.00,30.00,99.00,2943.00
95.00,42.00,27.00,2735.00
41.00,43.00,29.00,1923.00
52.00,51.00,35.00,2345.00
59.00,22.00,80.00,2700.00
62.00,30.00,83.00,2943.00
22.00,34.00,37.00,1593.00
86.00,71.00,69.00,3827.00
47.00,55.00,54.00,2660.00
79.00,67.00,89.00,3983.00
92.00,67.00,86.00,4140.00
84.00,39.00,77.00,3355.00
58.00,52.00,27.00,2323.00
35.00,86.00,52.00,2992.00
35.00,81.00,54.00,2936.00
90.00,82.00,60.00,3936.00
95.00,100.00,66.00,4442.00
75.00,97.00,24.00,3354.00
87.00,59.00,81.00,3831.00
93.00,41.00,94.00,3824.00
81.00,47.00,98.00,3808.00
65.00,71.00,91.00,3865.00
87.00,20.00,84.00,3180.00
82.00,71.00,100.00,4290.00
87.00,41.00,99.00,3813.00
45.00,96.00,89.00,3961.00
26.00,81.00,81.00,3251.00
23.00,94.00,82.00,3454.00
25.00,77.00,91.00,3333.00
73.00,100.00,72.00,4192.00
68.00,37.00,20.00,2094.00
39.00,61.00,50.00,2572.00
62.00,74.00,38.00,2970.00
92.00,58.00,81.00,3893.00
86.00,20.00,24.00,2144.00
69.00,95.00,58.00,3800.00
90.00,73.00,61.00,3791.00
65.00,55.00,80.00,3390.00
43.00,48.00,97.00,3201.00
80.00,24.00,76.00,3004.00
68.00,45.00,60.00,2918.00
76.00,34.00,91.00,3375.00
69.00,64.00,77.00,3565.00
44.00,72.00,91.00,3547.00
68.00,40.00,91.00,3355.00
83.00,85.00,43.00,3589.00
72.00,40.00,25.00,2297.00
54.00,80.00,97.00,3953.00
66.00,72.00,32.00,2896.00
20.00,66.00,26.00,1950.00
98.00,86.00,42.00,3830.00
92.00,64.00,91.00,4171.00
29.00,48.00,69.00,2501.00
77.00,58.00,23.00,2667.00
92.00,48.00,26.00,2778.00
80.00,77.00,38.00,3312.00
23.00,39.00,54.00,1988.00
94.00,85.00,52.00,3918.00
98.00,59.00,100.00,4330.00
55.00,55.00,23.00,2261.00
21.00,72.00,98.00,3298.00
42.00,98.00,96.00,4068.00
61.00,70.00,73.00,3477.00
46.00,59.00,40.00,2478.00
27.00,86.00,36.00,2592.00
48.00,91.00,58.00,3392.00
72.00,54.00,66.00,3246.00
51.00,56.00,100.00,3524.00
61.00,86.00,95.00,4139.00
42.00,92.00,86.00,3790.00
85.00,33.00,53.00,2855.00
33.00,32.00,95.00,2719.00
86.00,21.00,77.00,3063.00
94.00,49.00,83.00,3797.00
24.00,26.00,94.00,2450.00
30.00,97.00,73.00,3467.00
69.00,89.00,93.00,4287.00
60.00,71.00,94.00,3836.00
30.00,99.00,36.00,2874.00
92.00,74.00,62.00,3858.00
91.00,61.00,80.00,3914.00
59.00,74.00,23.00,2667.00
70.00,50.00,90.00,3550.00
53.00,79.00,59.00,3273.00
40.00,58.00,29.00,2177.00
71.00,91.00,28.00,3250.00
85.00,77.00,78.00,4072.00
88.00,29.00,65.00,3035.00
34.00,79.00,76.00,3258.00
41.00,58.00,89.00,3213.00
20.00,63.00,82.00,2848.00
59.00,68.00,30.00,2678.00
30.00,84.00,32.00,2536.00
51.00,38.00,75.00,2775.00
38.00,23.00,95.00,2637.00
32.00,83.00,52.00,2890.00
74.00,33.00,56.00,2730.00
99.00,45.00,28.00,2870.00
53.00,28.00,21.00,1709.00
39.00,29.00,64.00,2234.00
67.00,72.00,80.00,3728.00
75.00,25.00,64.00,2738.00
23.00,77.00,33.00,2315.00
73.00,98.00,31.00,3459.00
93.00,86.00,95.00,4651.00
100.00,99.00,67.00,4521.00
85.00,30.00,40.00,2580.00
44.00,76.00,52.00,2956.00
26.00,52.00,49.00,2185.00
100.00,58.00,90.00,4174.00
48.00,50.00,51.00,2535.00
41.00,40.00,83.00,2787.00
79.00,78.00,85.00,4113.00
45.00,73.00,29.00,2527.00
47.00,79.00,38.00,2820.00
53.00,53.00,79.00,3145.00
97.00,96.00,52.00,4164.00
61.00,54.00,90.00,3478.00
58.00,52.00,94.00,3462.00
78.00,29.00,58.00,2756.00
36.00,54.00,30.00,2058.00
24.00,42.00,68.00,2296.00
95.00,54.00,61.00,3529.00
85.00,90.00,53.00,3881.00
81.00,35.00,93.00,3507.00
71.00,21.00,57.00,2483.00
24.00,71.00,97.00,3311.00
30.00,56.00,98.00,3154.00
83.00,20.00,46.00,2470.00
49.00,34.00,81.00,2773.00
38.00,24.00,94.00,2638.00
99.00,87.00,83.00,4561.00
55.00,88.00,60.00,3484.00
82.00,69.00,28.00,3030.00
44.00,49.00,29.00,2079.00
85.00,79.00,87.00,4261.00
94.00,69.00,79.00,4089.00
24.00,33.00,69.00,2151.00
35.00,56.00,83.00,2979.00
32.00,73.00,52.00,2710.00
49.00,46.00,64.00,2700.00
25.00,57.00,80.00,2786.00
42.00,97.00,33.00,2979.00
80.00,99.00,84.00,4490.00
85.00,85.00,51.00,3757.00
81.00,57.00,74.00,3580.00
38.00,71.00,34.00,2464.00
23.00,25.00,40.00,1498.00
85.00,32.00,39.00,2599.00
95.00,81.00,91.00,4525.00
46.00,100.00,79.00,3879.00
98.00,27.00,90.00,3584.00
99.00,22.00,100.00,3680.00
73.00,34.00,45.00,2545.00
21.00,45.00,97.00,2795.00
69.00,76.00,38.00,3118.00
55.00,78.00,95.00,3899.00
27.00,73.00,79.00,3089.00
23.00,72.00,49.00,2497.00
48.00,70.00,80.00,3388.00
87.00,73.00,74.00,3964.00
52.00,31.00,47.00,2189.00
78.00,98.00,73.00,4253.00
82.00,89.00,53.00,3815.00
70.00,77.00,28.00,2982.00
72.00,25.00,88.00,3098.00
48.00,52.00,66.00,2826.00
55.00,50.00,84.00,3208.00
44.00,52.00,31.00,2167.00
44.00,49.00,70.00,2776.00
50.00,44.00,88.00,3088.00
38.00,43.00,72.00,2606.00
80.00,98.00,92.00,4608.00
44.00,54.00,76.00,2968.00
60.00,50.00,75.00,3135.00
50.00,62.00,88.00,3412.00
39.00,26.00,83.00,2503.00
38.00,43.00,60.00,2402.00
87.00,26.00,69.00,3033.00
68.00,90.00,41.00,3405.00
70.00,83.00,60.00,3634.00
44.00,35.00,23.00,1725.00
61.00,100.00,48.00,3592.00
84.00,28.00,60.00,2868.00
96.00,89.00,90.00,4668.00
51.00,69.00,75.00,3333.00
55.00,53.00,20.00,2174.00
73.00,100.00,76.00,4260.00
89.00,31.00,92.00,3546.00
27.00,81.00,68.00,3046.00
57.00,67.00,45.00,2883.00
49.00,90.00,29.00,2897.00
52.00,73.00,67.00,3285.00
78.00,66.00,97.00,4085.00
81.00,34.00,75.00,3183.00
100.00,20.00,96.00,3592.00
65.00,45.00,38.00,2496.00
42.00,85.00,65.00,3307.00
29.00,34.00,56.00,2028.00
75.00,73.00,97.00,4163.00
96.00,92.00,56.00,4144.00
21.00,23.00,67.00,1889.00
90.00,87.00,61.00,4043.00
69.00,53.00,43.00,2789.00
65.00,55.00,93.00,3611.00
46.00,32.00,48.00,2128.00
91.00,58.00,73.00,3741.00
91.00,60.00,43.00,3267.00
22.00,54.00,63.00,2395.00
64.00,99.00,40.00,3486.00
70.00,86.00,29.00,3161.00
31.00,88.00,28.00,2556.00
89.00,20.00,71.00,2991.00
62.00,77.00,49.00,3211.00
67.00,100.00,26.00,3314.00
51.00,29.00,36.00,1950.00
48.00,97.00,35.00,3109.00
71.00,97.00,29.00,3375.00
29.00,36.00,92.00,2676.00
54.00,56.00,73.00,3113.00
68.00,79.00,48.00,3326.00
47.00,98.00,87.00,3995.00
27.00,26.00,81.00,2277.00
66.00,44.00,31.00,2375.00
58.00,31.00,98.00,3152.00
50.00,92.00,48.00,3272.00
96.00,53.00,49.00,3323.00
87.00,54.00,97.00,4013.00
71.00,56.00,47.00,2943.00
92.00,67.00,56.00,3630.00
74.00,31.00,55.00,2677.00
25.00,57.00,85.00,2871.00
26.00,24.00,93.00,2429.00
26.00,23.00,69.00,2003.00
49.00,92.00,96.00,4072.00
39.00,98.00,69.00,3561.00
38.00,36.00,82.00,2650.00
27.00,23.00,51.00,1713.00
79.00,97.00,47.00,3809.00
80.00,84.00,50.00,3642.00
47.00,79.00,27.00,2633.00
45.00,91.00,88.00,3854.00
78.00,29.00,91.00,3317.00
36.00,59.00,85.00,3083.00
38.00,55.00,43.00,2329.00
42.00,98.00,81.00,3813.00
100.00,49.00,26.00,2924.00
58.00,41.00,76.00,2958.00
31.00,24.00,49.00,1761.00
89.00,27.00,33.00,2471.00
62.00,93.00,42.00,3380.00
53.00,71.00,76.00,3418.00
81.00,86.00,89.00,4357.00
82.00,88.00,86.00,4358.00
50.00,89.00,75.00,3677.00
56.00,76.00,56.00,3216.00
54.00,57.00,75.00,3165.00
38.00,94.00,78.00,3626.00
58.00,79.00,74.00,3608.00
53.00,70.00,83.00,3519.00
55.00,62.00,58.00,2982.00
74.00,36.00,64.00,2920.00
87.00,36.00,33.00,2601.00
96.00,61.00,64.00,3722.00
71.00,86.00,86.00,4146.00
37.00,36.00,57.00,2209.00
75.00,70.00,31.00,2987.00
95.00,57.00,75.00,3821.00
66.00,29.00,89.00,3091.00
57.00,97.00,41.00,3355.00
42.00,92.00,90.00,3858.00
67.00,20.00,83.00,2843.00
26.00,91.00,70.00,3244.00
38.00,28.00,41.00,1809.00
90.00,30.00,30.00,2490.00
98.00,67.00,50.00,3624.00
42.00,20.00,53.00,1933.00
44.00,21.00,41.00,1779.00
54.00,79.00,53.00,3187.00
81.00,56.00,22.00,2678.00
75.00,57.00,33.00,2787.00
47.00,80.00,28.00,2668.00
56.00,56.00,94.00,3502.00
99.00,91.00,88.00,4718.00
35.00,45.00,91.00,2917.00
35.00,57.00,65.00,2691.00
45.00,71.00,50.00,2848.00
25.00,95.00,65.00,3215.00
70.00,56.00,90.00,3658.00
50.00,33.00,54.00,2312.00
89.00,38.00,93.00,3689.00
32.00,91.00,96.00,3782.00
98.00,92.00,57.00,4193.00
92.00,49.00,35.00,2949.00
29.00,47.00,62.00,2364.00
43.00,39.00,89.00,2903.00
85.00,98.00,20.00,3464.00
44.00,92.00,62.00,3414.00
61.00,61.00,81.00,3451.00
59.00,79.00,40.00,3046.00
87.00,61.00,83.00,3901.00
43.00,39.00,35.00,1985.00
64.00,75.00,85.00,3819.00
52.00,20.00,92.00,2756.00
21.00,91.00,80.00,3334.00
28.00,53.00,85.00,2847.00
22.00,86.00,28.00,2376.00
53.00,86.00,93.00,3977.00
99.00,55.00,28.00,3050.00
62.00,96.00,71.00,3927.00
32.00,98.00,57.00,3245.00
81.00,100.00,58.00,4082.00
90.00,87.00,100.00,4706.00
60.00,58.00,76.00,3296.00
80.00,60.00,98.00,4026.00
77.00,75.00,98.00,4248.00
48.00,63.00,71.00,3109.00
51.00,94.00,77.00,3817.00
53.00,99.00,65.00,3735.00
31.00,62.00,72.00,2836.00
91.00,93.00,26.00,3572.00
93.00,96.00,33.00,3777.00
31.00,68.00,26.00,2162.00
49.00,75.00,41.00,2831.00
92.00,30.00,60.00,3032.00
70.00,82.00,93.00,4177.00
20.00,93.00,74.00,3252.00
58.00,42.00,47.00,2483.00
42.00,78.00,80.00,3436.00
67.00,60.00,49.00,2985.00
75.00,57.00,70.00,3416.00
92.00,20.00,45.00,2597.00
82.00,50.00,58.00,3198.00
75.00,69.00,88.00,3938.00
95.00,69.00,43.00,3493.00
20.00,59.00,36.00,1994.00
57.00,40.00,82.00,3026.00
91.00,28.00,72.00,3184.00
98.00,30.00,73.00,3349.00
80.00,54.00,32.00,2796.00
68.00,89.00,21.00,3047.00
56.00,65.00,37.00,2695.00
61.00,30.00,46.00,2298.00
72.00,51.00,64.00,3158.00
78.00,80.00,64.00,3776.00
34.00,96.00,89.00,3785.00
88.00,49.00,73.00,3531.00
54.00,63.00,42.00,2712.00
59.00,67.00,27.00,2609.00
67.00,65.00,36.00,2854.00
79.00,62.00,75.00,3655.00
76.00,47.00,46.00,2844.00
81.00,27.00,68.00,2938.00
50.00,41.00,77.00,2847.00
37.00,20.00,38.00,1598.00
87.00,87.00,54.00,3876.00
85.00,94.00,53.00,3953.00
60.00,77.00,57.00,3315.00
52.00,93.00,36.00,3118.00
83.00,52.00,65.00,3369.00
24.00,79.00,26.00,2248.00
56.00,88.00,91.00,4027.00
67.00,70.00,88.00,3828.00
27.00,56.00,97.00,3089.00
91.00,36.00,58.00,3090.00
74.00,83.00,64.00,3766.00
44.00,91.00,37.00,2971.00
91.00,29.00,72.00,3202.00
63.00,75.00,25.00,2783.00
42.00,62.00,91.00,3335.00
86.00,92.00,71.00,4239.00
99.00,63.00,47.00,3517.00
26.00,62.00,60.00,2552.00
91.00,60.00,79.00,3879.00
39.00,54.00,73.00,2837.00
98.00,58.00,70.00,3802.00
62.00,80.00,64.00,3520.00
82.00,97.00,79.00,4401.00
51.00,50.00,79.00,3059.00
86.00,55.00,70.00,3556.00
54.00,73.00,40.00,2858.00
20.00,49.00,68.00,2358.00
33.00,84.00,100.00,3740.00
79.00,36.00,86.00,3374.00
83.00,85.00,22.00,3232.00
44.00,97.00,28.00,2926.00
44.00,61.00,53.00,2703.00
54.00,47.00,84.00,3138.00
31.00,70.00,73.00,2997.00
40.00,78.00,46.00,2826.00
53.00,30.00,77.00,2697.00
39.00,34.00,49.00,2069.00
39.00,74.00,37.00,2585.00
39.00,91.00,69.00,3435.00
96.00,48.00,48.00,3216.00
95.00,79.00,74.00,4200.00
25.00,64.00,48.00,2368.00
71.00,58.00,82.00,3574.00
78.00,78.00,74.00,3910.00
76.00,20.00,46.00,2358.00
54.00,50.00,70.00,2954.00
37.00,60.00,43.00,2403.00
81.00,50.00,29.00,2689.00
53.00,60.00,35.00,2523.00
43.00,53.00,45.00,2407.00
100.00,74.00,85.00,4377.00
76.00,36.00,30.00,2374.00
78.00,89.00,32.00,3394.00
78.00,86.00,83.00,4207.00
77.00,42.00,90.00,3518.00
26.00,98.00,25.00,2605.00
51.00,72.00,82.00,3506.00
93.00,63.00,94.00,4220.00
60.00,71.00,59.00,3241.00
26.00,27.00,31.00,1429.00
35.00,56.00,20.00,1908.00
20.00,64.00,35.00,2067.00
71.00,83.00,79.00,3973.00
45.00,83.00,41.00,2911.00
29.00,74.00,32.00,2340.00
86.00,60.00,72.00,3680.00
94.00,46.00,76.00,3624.00
59.00,59.00,37.00,2635.00
31.00,55.00,74.00,2744.00
37.00,60.00,41.00,2369.00
77.00,49.00,71.00,3321.00
42.00,73.00,77.00,3295.00
32.00,100.00,95.00,3927.00
80.00,59.00,45.00,3107.00
67.00,40.00,79.00,3135.00
63.00,64.00,95.00,3775.00
25.00,96.00,48.00,2944.00
64.00,55.00,41.00,2711.00
26.00,85.00,89.00,3459.00
57.00,67.00,75.00,3393.00
94.00,27.00,80.00,3350.00
59.00,34.00,25.00,1981.00
97.00,47.00,63.00,3469.00
63.00,37.00,99.00,3357.00
65.00,100.00,53.00,3741.00
88.00,56.00,96.00,4048.00
31.00,38.00,24.00,1588.00
43.00,24.00,43.00,1851.00
37.00,29.00,89.00,2627.00
50.00,68.00,79.00,3367.00
37.00,88.00,64.00,3264.00
35.00,33.00,53.00,2055.00
75.00,86.00,85.00,4193.00
87.00,35.00,89.00,3535.00
62.00,33.00,67.00,2725.00
97.00,80.00,30.00,3502.00
33.00,40.00,56.00,2200.00
78.00,86.00,53.00,3697.00
87.00,52.00,78.00,3654.00
71.00,53.00,81.00,3467.00
32.00,28.00,80.00,2376.00
87.00,84.00,59.00,3907.00
67.00,83.00,49.00,3399.00
75.00,20.00,80.00,2920.00
84.00,37.00,68.00,3166.00
28.00,88.00,44.00,2780.00
22.00,68.00,33.00,2137.00
53.00,31.00,44.00,2154.00
31.00,40.00,74.00,2474.00
89.00,89.00,39.00,3689.00
94.00,67.00,78.00,4036.00
24.00,49.00,46.00,2048.00
79.00,70.00,20.00,2864.00
64.00,71.00,29.00,2795.00
94.00,91.00,72.00,4366.00
62.00,83.00,56.00,3438.00
98.00,64.00,64.00,3808.00
35.00,33.00,37.00,1783.00
94.00,37.00,85.00,3615.00
80.00,68.00,98.00,4170.00
82.00,37.00,89.00,3491.00
73.00,92.00,65.00,3929.00
79.00,21.00,41.00,2339.00
88.00,29.00,30.00,2440.00
74.00,98.00,53.00,3849.00
39.00,96.00,55.00,3287.00
48.00,95.00,44.00,3226.00
41.00,79.00,33.00,2639.00
76.00,80.00,89.00,4169.00
93.00,97.00,83.00,4645.00
61.00,27.00,66.00,2584.00
78.00,79.00,48.00,3486.00
60.00,52.00,66.00,3018.00
34.00,94.00,42.00,2950.00
65.00,31.00,53.00,2499.00
36.00,72.00,28.00,2348.00
83.00,20.00,60.00,2708.00
47.00,48.00,100.00,3316.00
36.00,82.00,91.00,3599.00
80.00,53.00,57.00,3203.00
35.00,59.00,94.00,3220.00
34.00,56.00,66.00,2674.00
40.00,69.00,82.00,3276.00
68.00,48.00,64.00,3040.00
22.00,22.00,28.00,1224.00
26.00,33.00,27.00,1469.00
49.00,28.00,27.00,1747.00
32.00,98.00,70.00,3466.00
26.00,26.00,84.00,2312.00
84.00,52.00,75.00,3555.00
98.00,59.00,76.00,3922.00
89.00,88.00,34.00,3586.00
35.00,35.00,82.00,2584.00
41.00,75.00,46.00,2788.00
97.00,87.00,72.00,4342.00
59.00,84.00,65.00,3561.00
97.00,40.00,43.00,3003.00
71.00,95.00,51.00,3713.00
67.00,46.00,41.00,2597.00
51.00,62.00,76.00,3224.00
25.00,42.00,68.00,2312.00
56.00,28.00,66.00,2522.00
40.00,39.00,83.00,2753.00
70.00,26.00,76.00,2880.00
72.00,46.00,79.00,3323.00
80.00,72.00,65.00,3681.00
98.00,20.00,26.00,2370.00
76.00,53.00,71.00,3377.00
30.00,31.00,97.00,2687.00
54.00,51.00,87.00,3261.00
39.00,34.00,71.00,2443.00
100.00,89.00,57.00,4171.00
30.00,37.00,52.00,2030.00
29.00,100.00,63.00,3335.00
100.00,37.00,26.00,2708.00
35.00,93.00,31.00,2761.00
80.00,35.00,96.00,3542.00
77.00,35.00,65.00,2967.00
30.00,42.00,84.00,2664.00
86.00,88.00,94.00,4558.00
26.00,48.00,73.00,2521.00
69.00,51.00,48.00,2838.00
87.00,64.00,21.00,2901.00
69.00,53.00,77.00,3367.00
53.00,73.00,72.00,3386.00
41.00,82.00,28.00,2608.00
61.00,27.00,95.00,3077.00
33.00,91.00,92.00,3730.00
34.00,57.00,33.00,2131.00
97.00,60.00,21.00,2989.00
66.00,22.00,45.00,2217.00
40.00,54.00,30.00,2122.00
55.00,47.00,28.00,2202.00
21.00,55.00,53.00,2227.00
37.00,68.00,37.00,2445.00
46.00,39.00,22.00,1812.00
27.00,43.00,28.00,1682.00
23.00,26.00,75.00,2111.00
27.00,89.00,24.00,2442.00
20.00,87.00,56.00,2838.00
86.00,59.00,61.00,3475.00
80.00,50.00,20.00,2520.00
70.00,35.00,97.00,3399.00
33.00,40.00,54.00,2166.00
90.00,54.00,67.00,3551.00
76.00,92.00,51.00,3739.00
87.00,85.00,65.00,4027.00
24.00,64.00,78.00,2862.00
24.00,48.00,43.00,1979.00
65.00,28.00,36.00,2156.00
25.00,69.00,64.00,2730.00
82.00,50.00,25.00,2637.00
39.00,23.00,58.00,2024.00
25.00,42.00,91.00,2703.00
46.00,31.00,52.00,2178.00
93.00,23.00,37.00,2531.00
92.00,87.00,74.00,4296.00
43.00,80.00,62.00,3182.00
29.00,52.00,28.00,1876.00
99.00,85.00,33.00,3675.00
44.00,85.00,75.00,3509.00
94.00,75.00,27.00,3313.00
90.00,80.00,29.00,3373.00
36.00,89.00,97.00,3827.00
29.00,83.00,30.00,2468.00
74.00,53.00,29.00,2631.00
71.00,68.00,32.00,2904.00
85.00,25.00,42.00,2524.00
44.00,23.00,66.00,2240.00
75.00,31.00,86.00,3220.00
100.00,31.00,69.00,3331.00
20.00,59.00,46.00,2164.00
70.00,82.00,38.00,3242.00
23.00,74.00,83.00,3111.00
68.00,51.00,61.00,3043.00
63.00,77.00,49.00,3227.00
94.00,29.00,33.00,2587.00
74.00,24.00,32.00,2160.00
81.00,50.00,21.00,2553.00
89.00,32.00,28.00,2476.00
39.00,67.00,100.00,3530.00
99.00,79.00,70.00,4196.00
98.00,88.00,66.00,4274.00
36.00,100.00,91.00,3923.00
59.00,57.00,40.00,2650.00
41.00,53.00,75.00,2885.00
31.00,71.00,84.00,3202.00
71.00,47.00,78.00,3308.00
97.00,47.00,51.00,3265.00
25.00,74.00,73.00,2973.00
32.00,40.00,48.00,2048.00
48.00,87.00,84.00,3762.00
71.00,41.00,62.00,2928.00
64.00,81.00,91.00,4029.00
70.00,87.00,53.00,3587.00
29.00,41.00,78.00,2528.00
69.00,40.00,44.00,2572.00
41.00,54.00,41.00,2325.00
57.00,84.00,21.00,2781.00
23.00,46.00,81.00,2573.00
48.00,49.00,53.00,2551.00
34.00,39.00,66.00,2368.00
63.00,100.00,24.00,3216.00
93.00,71.00,36.00,3378.00
82.00,48.00,22.00,2550.00
94.00,65.00,79.00,4017.00
75.00,73.00,49.00,3347.00
56.00,95.00,62.00,3660.00
38.00,20.00,56.00,1920.00
59.00,20.00,96.00,2936.00
43.00,23.00,56.00,2054.00
46.00,26.00,38.00,1850.00
45.00,78.00,58.00,3110.00
50.00,32.00,72.00,2600.00
59.00,76.00,22.00,2686.00
95.00,63.00,75.00,3929.00
35.00,46.00,78.00,2714.00
92.00,31.00,94.00,3628.00
35.00,84.00,98.00,3738.00
83.00,57.00,83.00,3765.00
88.00,57.00,95.00,4049.00
91.00,30.00,70.00,3186.00
68.00,86.00,33.00,3197.00
58.00,91.00,39.00,3229.00
65.00,77.00,83.00,3837.00
78.00,80.00,54.00,3606.00
52.00,84.00,43.00,3075.00
41.00,87.00,31.00,2749.00
85.00,36.00,47.00,2807.00
90.00,72.00,58.00,3722.00
33.00,41.00,42.00,1980.00
38.00,46.00,95.00,3051.00
51.00,50.00,52.00,2600.00
92.00,21.00,27.00,2309.00
48.00,61.00,86.00,3328.00
83.00,69.00,99.00,4253.00
68.00,45.00,64.00,2986.00
49.00,41.00,33.00,2083.00
100.00,23.00,86.00,3476.00
87.00,43.00,38.00,2812.00
38.00,32.00,57.00,2153.00
90.00,95.00,69.00,4323.00
38.00,78.00,32.00,2556.00
45.00,70.00,88.00,3476.00
52.00,93.00,55.00,3441.00
73.00,93.00,97.00,4491.00
65.00,83.00,58.00,3520.00
